(238921,1)
(238939,1)
(239011,1)
(239047,1)
(239065,1)
(239083,1)
(239101,1)
(239119,1)
(239137,1)
(239155,1)
(239173,1)
(239191,1)
(239209,1)
(239227,1)
(239245,1)
(239263,1)
(239281,1)
(239299,1)
(239317,1)
(239335,1)
(239353,1)
(239371,1)
(239389,1)
(239407,1)
(239425,1)
(239443,1)
(239461,1)
(239497,1)
(239515,1)
(239587,1)
(239605,1)
(239623,1)
(239641,1)
(239659,1)
(239677,1)
(239713,1)
(239731,1)
(239749,1)
(239767,1)
(239785,1)
(239803,1)
(239821,1)
(239839,1)
(239857,1)
(239875,1)
(239893,1)
(239911,1)
(239929,1)
(239947,1)
(239965,1)
(239983,1)
(240001,1)
(240019,1)
(240037,1)
(240055,1)
(240073,1)
(240091,1)
(240109,1)
(240127,1)
(240145,1)
(240163,1)
(240181,1)
(240217,1)
(240235,1)
(240253,1)
(240271,1)
(240289,1)
(240307,1)
(240325,1)
(240343,1)
(240379,1)
(240397,1)
(240415,1)
(240451,1)
(240469,1)
(240487,1)
(240523,1)
(240541,1)
(240559,1)
(240577,1)
(240595,1)
(240613,1)
(240631,1)
(240649,1)
(240667,1)
(240685,1)
(240703,1)
(240721,1)
(240847,1)
(240955,1)
(240973,1)
(240991,1)
(241009,1)
(241027,1)
(241045,1)
(241063,1)
(241081,1)
(241099,1)
(241117,1)
(241135,1)
(241153,1)
(241171,1)
(241189,1)
(241225,1)
(241243,1)
(241261,1)
(241279,1)
(241297,1)
(241315,1)
(241333,1)
(241351,1)
(241369,1)
(241387,1)
(241405,1)
(241423,1)
(241441,1)
(241459,1)
(241477,1)
(241495,1)
(241513,1)
(241531,1)
(241549,1)
(241567,1)
(241585,1)
(241603,1)
(241621,1)
(241639,1)
(241657,1)
(241675,1)
(241693,1)
(241711,1)
(241729,1)
(241747,1)
(241765,1)
(241783,1)
(241801,1)
(241819,1)
(241837,1)
(241855,1)
(241873,1)
(241891,1)
(241909,1)
(241927,1)
(241945,1)
(241963,1)
(241981,1)
(241999,1)
(242017,1)
(242035,1)
(242053,1)
(242071,1)
(242089,1)
(242107,1)
(242125,1)
(242143,1)
(242161,1)
(242179,1)
(242197,1)
(242215,1)
(242233,1)
(242251,1)
(242269,1)
(242287,1)
(242305,1)
(242323,1)
(242341,1)
(242359,1)
(242377,1)
(242395,1)
(242413,1)
(242431,1)
(242449,1)
(242467,1)
(242485,1)
(242503,1)
(242521,1)
(242539,1)
(242557,1)
(242575,1)
(242593,1)
(242611,1)
(242647,1)
(242665,1)
(242683,1)
(242701,1)
(242719,1)
(242737,1)
(242755,1)
(242791,1)
(242809,1)
(242827,1)
(242845,1)
(242863,1)
(242881,1)
(242899,1)
(242917,1)
(242935,1)
(242953,1)
(242971,1)
(242989,1)
(243007,1)
(243025,1)
(243043,1)
(243061,1)
(243079,1)
(243097,1)
(243115,1)
(243133,1)
(243151,1)
(243169,1)
(243187,1)
(243205,1)
(243223,1)
(243241,1)
(243259,1)
(243277,1)
(243295,1)
(243313,1)
(243331,1)
(243349,1)
(243367,1)
(243385,1)
(243403,1)
(243421,1)
(243439,1)
(243457,1)
(243475,1)
(243493,1)
(243511,1)
(243529,1)
(237824,1)
(237842,1)
(237860,1)
(237878,1)
(237896,1)
(237914,1)
(237950,1)
(237968,1)
(237986,1)
(238004,1)
(238022,1)
(238040,1)
(238130,1)
(238148,1)
(238166,1)
(238184,1)
(238220,1)
(238238,1)
(238256,1)
(238274,1)
(238292,1)
(238310,1)
(238328,1)
(238346,1)
(238364,1)
(238382,1)
(238400,1)
(238418,1)
(238472,1)
(238490,1)
(238508,1)
(238526,1)
(238544,1)
(238562,1)
(238598,1)
(238616,1)
(238634,1)
(238652,1)
(238670,1)
(238706,1)
(238724,1)
(238742,1)
(238850,1)
(238868,1)
(238886,1)
(238904,1)
(238922,1)
(238940,1)
(238958,1)
(238976,1)
(238994,1)
(239012,1)
(239066,1)
(239084,1)
(239102,1)
(239120,1)
(239138,1)
(239156,1)
(239174,1)
(239192,1)
(239210,1)
(239228,1)
(239246,1)
(239264,1)
(239282,1)
(239300,1)
(239318,1)
(239336,1)
(239354,1)
(239372,1)
(239390,1)
(239408,1)
(239426,1)
(239444,1)
(239462,1)
(239498,1)
(239516,1)
(239588,1)
(239606,1)
(239624,1)
(239642,1)
(239660,1)
(239678,1)
(239714,1)
(239732,1)
(239750,1)
(239768,1)
(239786,1)
(239804,1)
(239822,1)
(239840,1)
(239858,1)
(239876,1)
(239894,1)
(239912,1)
(239948,1)
(239966,1)
(239984,1)
(240002,1)
(240020,1)
(240038,1)
(240056,1)
(240074,1)
(240092,1)
(240110,1)
(240128,1)
(240146,1)
(240164,1)
(240182,1)
(240218,1)
(240236,1)
(240254,1)
(240272,1)
(240290,1)
(240308,1)
(240326,1)
(240344,1)
(240380,1)
(240398,1)
(240416,1)
(240452,1)
(240470,1)
(240488,1)
(240506,1)
(240524,1)
(240542,1)
(240560,1)
(240578,1)
(240596,1)
(240614,1)
(240632,1)
(240650,1)
(240668,1)
(240686,1)
(240704,1)
(240956,1)
(240974,1)
(240992,1)
(241010,1)
(241028,1)
(241046,1)
(241064,1)
(241082,1)
(241100,1)
(241118,1)
(241136,1)
(241154,1)
(241172,1)
(241190,1)
(241208,1)
(241226,1)
(241244,1)
(241262,1)
(241280,1)
(241298,1)
(241316,1)
(241334,1)
(241352,1)
(241370,1)
(241388,1)
(241406,1)
(241424,1)
(241442,1)
(241460,1)
(241478,1)
(241496,1)
(241514,1)
(241550,1)
(241568,1)
(241586,1)
(241604,1)
(241622,1)
(241640,1)
(241658,1)
(241676,1)
(241694,1)
(241712,1)
(241730,1)
(241748,1)
(241766,1)
(241784,1)
(241802,1)
(241820,1)
(241838,1)
(241856,1)
(241874,1)
(241892,1)
(241910,1)
(241928,1)
(241946,1)
(241964,1)
(241982,1)
(242000,1)
(242018,1)
(242036,1)
(242054,1)
(242072,1)
(242090,1)
(242108,1)
(242126,1)
(242144,1)
(242162,1)
(242180,1)
(242198,1)
(242216,1)
(242234,1)
(242252,1)
(242270,1)
(242288,1)
(242306,1)
(242342,1)
(242360,1)
(242378,1)
(242396,1)
(242414,1)
(242432,1)
(242450,1)
(242468,1)
(242486,1)
(242504,1)
(242522,1)
(242540,1)
(242558,1)
(242576,1)
(242594,1)
(242612,1)
(242630,1)
(242648,1)
(242666,1)
(242684,1)
(242702,1)
(242720,1)
(242738,1)
(242756,1)
(242792,1)
(242810,1)
(242828,1)
(242864,1)
(242882,1)
(242900,1)
(242918,1)
(242936,1)
(242954,1)
(242972,1)
(242990,1)
(243008,1)
(243026,1)
(243044,1)
(243062,1)
(243080,1)
(243098,1)
(243116,1)
(243134,1)
(243152,1)
(243170,1)
(243188,1)
(243206,1)
(243224,1)
(243242,1)
(243260,1)
(243278,1)
(243296,1)
(243314,1)
(243332,1)
(243350,1)
(243368,1)
(243386,1)
(243404,1)
(243422,1)
(243440,1)
(243458,1)
(243476,1)
(243494,1)
(243512,1)
(243530,1)
(237825,1)
(237843,1)
(237861,1)
(237879,1)
(237897,1)
(237915,1)
(237951,1)
(237969,1)
(237987,1)
(238041,1)
(238077,1)
(238095,1)
(238131,1)
(238149,1)
(238167,1)
(238185,1)
(238221,1)
(238239,1)
(238257,1)
(238275,1)
(238293,1)
(238311,1)
(238329,1)
(238347,1)
(238365,1)
(238383,1)
(238419,1)
(238473,1)
(238491,1)
(238509,1)
(238527,1)
(238545,1)
(238563,1)
(238599,1)
(238617,1)
(238635,1)
(238653,1)
(238671,1)
(238689,1)
(238707,1)
(238725,1)
(238743,1)
(238833,1)
(238851,1)
(238869,1)
(238905,1)
(238923,1)
(238941,1)
(238959,1)
(238977,1)
(239013,1)
(239067,1)
(239085,1)
(239103,1)
(239121,1)
(239139,1)
(239157,1)
(239175,1)
(239193,1)
(239211,1)
(239229,1)
(239247,1)
(239265,1)
(239283,1)
(239301,1)
(239319,1)
(239337,1)
(239355,1)
(239373,1)
(239391,1)
(239427,1)
(239445,1)
(239463,1)
(239499,1)
(239517,1)
(239589,1)
(239607,1)
(239625,1)
(239643,1)
(239661,1)
(239679,1)
(239715,1)
(239733,1)
(239751,1)
(239769,1)
(239787,1)
(239805,1)
(239823,1)
(239841,1)
(239859,1)
(239877,1)
(239895,1)
(239913,1)
(239949,1)
(239967,1)
(239985,1)
(240003,1)
(240021,1)
(240039,1)
(240057,1)
(240075,1)
(240093,1)
(240111,1)
(240129,1)
(240147,1)
(240165,1)
(240183,1)
(240219,1)
(240237,1)
(240255,1)
(240273,1)
(240291,1)
(240309,1)
(240327,1)
(240345,1)
(240381,1)
(240399,1)
(240417,1)
(240435,1)
(240453,1)
(240471,1)
(240489,1)
(240507,1)
(240525,1)
(240543,1)
(240561,1)
(240579,1)
(240597,1)
(240615,1)
(240633,1)
(240651,1)
(240687,1)
(240723,1)
(240939,1)
(240957,1)
(240975,1)
(240993,1)
(241011,1)
(241029,1)
(241047,1)
(241065,1)
(241083,1)
(241101,1)
(241119,1)
(241137,1)
(241155,1)
(241173,1)
(241191,1)
(241227,1)
(241245,1)
(241263,1)
(241281,1)
(241299,1)
(241317,1)
(241335,1)
(241353,1)
(241371,1)
(241389,1)
(241407,1)
(241425,1)
(241443,1)
(241461,1)
(241479,1)
(241497,1)
(241515,1)
(241569,1)
(241587,1)
(241605,1)
(241623,1)
(241641,1)
(241659,1)
(241677,1)
(241695,1)
(241713,1)
(241731,1)
(241749,1)
(241767,1)
(241785,1)
(241803,1)
(241821,1)
(241839,1)
(241857,1)
(241875,1)
(241893,1)
(241911,1)
(241929,1)
(241947,1)
(241965,1)
(242001,1)
(242019,1)
(242037,1)
(242055,1)
(242073,1)
(242091,1)
(242109,1)
(242127,1)
(242145,1)
(242163,1)
(242181,1)
(242199,1)
(242217,1)
(242235,1)
(242253,1)
(242271,1)
(242289,1)
(242307,1)
(242343,1)
(242361,1)
(242379,1)
(242397,1)
(242415,1)
(242433,1)
(242451,1)
(242469,1)
(242487,1)
(242505,1)
(242523,1)
(242541,1)
(242559,1)
(242577,1)
(242595,1)
(242613,1)
(242631,1)
(242649,1)
(242667,1)
(242685,1)
(242703,1)
(242721,1)
(242739,1)
(242757,1)
(242793,1)
(242811,1)
(242829,1)
(242865,1)
(242883,1)
(242901,1)
(242919,1)
(242937,1)
(242955,1)
(242973,1)
(242991,1)
(243009,1)
(243027,1)
(243045,1)
(243063,1)
(243081,1)
(243099,1)
(243117,1)
(243135,1)
(243153,1)
(243171,1)
(243189,1)
(243225,1)
(243243,1)
(243261,1)
(243279,1)
(243297,1)
(243315,1)
(243333,1)
(243351,1)
(243369,1)
(243387,1)
(243405,1)
(243423,1)
(243441,1)
(243459,1)
(243477,1)
(243495,1)
(243513,1)
(237826,1)
(237844,1)
(237862,1)
(237880,1)
(237898,1)
(237916,1)
(237952,1)
(237970,1)
(237988,1)
(238006,1)
(238024,1)
(238042,1)
(238060,1)
(238078,1)
(238096,1)
(238114,1)
(238132,1)
(238150,1)
(238168,1)
(238186,1)
(238222,1)
(238240,1)
(238258,1)
(238276,1)
(238294,1)
(238312,1)
(238330,1)
(238348,1)
(238366,1)
(238384,1)
(238402,1)
(238420,1)
(238474,1)
(238492,1)
(238510,1)
(238528,1)
(238546,1)
(238564,1)
(238600,1)
(238618,1)
(238636,1)
(238654,1)
(238672,1)
(238690,1)
(238744,1)
(238762,1)
(238834,1)
(238852,1)
(238870,1)
(238888,1)
(238906,1)
(238924,1)
(238942,1)
(238960,1)
(238978,1)
(238996,1)
(239014,1)
(239032,1)
(239068,1)
(239086,1)
(239104,1)
(239122,1)
(239158,1)
(239176,1)
(239194,1)
(239212,1)
(239230,1)
(239248,1)
(239266,1)
(239284,1)
(239302,1)
(239320,1)
(239338,1)
(239374,1)
(239392,1)
(239410,1)
(239428,1)
(239446,1)
(239464,1)
(239500,1)
(239518,1)
(239590,1)
(239608,1)
(239626,1)
(239644,1)
(239662,1)
(239680,1)
(239698,1)
(239716,1)
(239734,1)
(239752,1)
(239770,1)
(239788,1)
(239806,1)
(239824,1)
(239842,1)
(239860,1)
(239878,1)
(239896,1)
(239914,1)
(239932,1)
(239950,1)
(239968,1)
(240004,1)
(240022,1)
(240040,1)
(240058,1)
(240076,1)
(240094,1)
(240112,1)
(240130,1)
(240148,1)
(240166,1)
(240184,1)
(240220,1)
(240238,1)
(240256,1)
(240274,1)
(240292,1)
(240310,1)
(240328,1)
(240346,1)
(240382,1)
(240400,1)
(240418,1)
(240436,1)
(240454,1)
(240472,1)
(240490,1)
(240526,1)
(240544,1)
(240562,1)
(240580,1)
(240598,1)
(240616,1)
(240634,1)
(240652,1)
(240688,1)
(240724,1)
(240850,1)
(240940,1)
(240958,1)
(240976,1)
(240994,1)
(241012,1)
(241030,1)
(241048,1)
(241066,1)
(241084,1)
(241102,1)
(241120,1)
(241138,1)
(241156,1)
(241174,1)
(241192,1)
(241228,1)
(241246,1)
(241264,1)
(241282,1)
(241300,1)
(241318,1)
(241336,1)
(241354,1)
(241372,1)
(241390,1)
(241408,1)
(241426,1)
(241444,1)
(241462,1)
(241480,1)
(241498,1)
(241516,1)
(241570,1)
(241588,1)
(241606,1)
(241624,1)
(241642,1)
(241660,1)
(241678,1)
(241696,1)
(241714,1)
(241732,1)
(241750,1)
(241768,1)
(241786,1)
(241804,1)
(241822,1)
(241840,1)
(241858,1)
(241876,1)
(241894,1)
(241912,1)
(241930,1)
(241948,1)
(241966,1)
(242002,1)
(242020,1)
(242038,1)
(242056,1)
(242074,1)
(242092,1)
(242110,1)
(242128,1)
(242146,1)
(242164,1)
(242182,1)
(242200,1)
(242218,1)
(242236,1)
(242254,1)
(242272,1)
(242290,1)
(242308,1)
(242344,1)
(242362,1)
(242380,1)
(242398,1)
(242416,1)
(242434,1)
(242452,1)
(242470,1)
(242488,1)
(242506,1)
(242524,1)
(242542,1)
(242560,1)
(242578,1)
(242596,1)
(242614,1)
(242632,1)
(242650,1)
(242668,1)
(242686,1)
(242704,1)
(242722,1)
(242740,1)
(242758,1)
(242794,1)
(242812,1)
(242830,1)
(242866,1)
(242884,1)
(242902,1)
(242920,1)
(242938,1)
(242956,1)
(242974,1)
(242992,1)
(243010,1)
(243028,1)
(243046,1)
(243064,1)
(243082,1)
(243100,1)
(243118,1)
(243136,1)
(243154,1)
(243172,1)
(243190,1)
(243226,1)
(243244,1)
(243262,1)
(243280,1)
(243298,1)
(243316,1)
(243334,1)
(243352,1)
(243370,1)
(243388,1)
(243406,1)
(243424,1)
(243442,1)
(243460,1)
(243478,1)
(243496,1)
(243514,1)
(237827,1)
(237881,1)
(237917,1)
(237953,1)
(237971,1)
(237989,1)
(238007,1)
(238043,1)
(238061,1)
(238079,1)
(238097,1)
(238115,1)
(238133,1)
(238151,1)
(238169,1)
(238187,1)
(238223,1)
(238241,1)
(238259,1)
(238277,1)
(238313,1)
(238331,1)
(238349,1)
(238367,1)
(238385,1)
(238421,1)
(238493,1)
(238511,1)
(238529,1)
(238547,1)
(238565,1)
(238583,1)
(238601,1)
(238619,1)
(238637,1)
(238655,1)
(238673,1)
(238691,1)
(238709,1)
(238727,1)
(238745,1)
(238763,1)
(238835,1)
(238853,1)
(238871,1)
(238907,1)
(238925,1)
(238943,1)
(238961,1)
(238979,1)
(238997,1)
(239015,1)
(239033,1)
(239069,1)
(239087,1)
(239105,1)
(239123,1)
(239159,1)
(239177,1)
(239195,1)
(239213,1)
(239231,1)
(239249,1)
(239267,1)
(239285,1)
(239303,1)
(239321,1)
(239339,1)
(239375,1)
(239393,1)
(239411,1)
(239429,1)
(239447,1)
(239465,1)
(239483,1)
(239501,1)
(239519,1)
(239591,1)
(239627,1)
(239645,1)
(239663,1)
(239681,1)
(239699,1)
(239717,1)
(239735,1)
(239753,1)
(239771,1)
(239789,1)
(239807,1)
(239825,1)
(239843,1)
(239861,1)
(239879,1)
(239897,1)
(239915,1)
(239933,1)
(239969,1)
(240005,1)
(240023,1)
(240041,1)
(240059,1)
(240077,1)
(240095,1)
(240113,1)
(240131,1)
(240149,1)
(240167,1)
(240185,1)
(240221,1)
(240239,1)
(240257,1)
(240275,1)
(240293,1)
(240311,1)
(240329,1)
(240347,1)
(240383,1)
(240401,1)
(240419,1)
(240437,1)
(240473,1)
(240491,1)
(240509,1)
(240527,1)
(240545,1)
(240563,1)
(240581,1)
(240599,1)
(240617,1)
(240635,1)
(240653,1)
(240689,1)
(240851,1)
(240941,1)
(240959,1)
(240977,1)
(240995,1)
(241013,1)
(241031,1)
(241049,1)
(241067,1)
(241085,1)
(241103,1)
(241121,1)
(241139,1)
(241157,1)
(241175,1)
(241193,1)
(241229,1)
(241247,1)
(241265,1)
(241283,1)
(241301,1)
(241319,1)
(241337,1)
(241355,1)
(241373,1)
(241391,1)
(241409,1)
(241427,1)
(241445,1)
(241463,1)
(241481,1)
(241499,1)
(241517,1)
(241535,1)
(241571,1)
(241589,1)
(241607,1)
(241625,1)
(241643,1)
(241661,1)
(241679,1)
(241697,1)
(241715,1)
(241733,1)
(241751,1)
(241769,1)
(241787,1)
(241805,1)
(241823,1)
(241841,1)
(241859,1)
(241877,1)
(241895,1)
(241913,1)
(241931,1)
(241949,1)
(241967,1)
(242003,1)
(242021,1)
(242039,1)
(242057,1)
(242075,1)
(242093,1)
(242111,1)
(242129,1)
(242147,1)
(242165,1)
(242183,1)
(242201,1)
(242219,1)
(242237,1)
(242255,1)
(242273,1)
(242291,1)
(242309,1)
(242345,1)
(242363,1)
(242381,1)
(242399,1)
(242417,1)
(242435,1)
(242453,1)
(242471,1)
(242489,1)
(242507,1)
(242525,1)
(242543,1)
(242561,1)
(242579,1)
(242597,1)
(242615,1)
(242633,1)
(242651,1)
(242669,1)
(242687,1)
(242705,1)
(242723,1)
(242741,1)
(242759,1)
(242795,1)
(242813,1)
(242831,1)
(242849,1)
(242867,1)
(242885,1)
(242903,1)
(242921,1)
(242939,1)
(242957,1)
(242975,1)
(242993,1)
(243011,1)
(243029,1)
(243047,1)
(243065,1)
(243083,1)
(243101,1)
(243119,1)
(243137,1)
(243155,1)
(243173,1)
(243191,1)
(243209,1)
(243227,1)
(243245,1)
(243263,1)
(243281,1)
(243299,1)
(243317,1)
(243335,1)
(243353,1)
(243371,1)
(243389,1)
(243407,1)
(243425,1)
(243443,1)
(243461,1)
(243479,1)
(243497,1)
(243515,1)
(237828,1)
(237846,1)
(237864,1)
(237882,1)
(237900,1)
(237918,1)
(237954,1)
(237972,1)
(237990,1)
(238008,1)
(238026,1)
(238044,1)
(238062,1)
(238080,1)
(238098,1)
(238116,1)
(238134,1)
(238152,1)
(238170,1)
(238224,1)
(238242,1)
(238260,1)
(238278,1)
(238296,1)
(238314,1)
(238332,1)
(238350,1)
(238368,1)
(238386,1)
(238404,1)
(238422,1)
(238476,1)
(238494,1)
(238512,1)
(238530,1)
(238548,1)
(238566,1)
(238620,1)
(238638,1)
(238656,1)
(238674,1)
(238692,1)
(238710,1)
(238728,1)
(238764,1)
(238836,1)
(238854,1)
(238872,1)
(238890,1)
(238908,1)
(238926,1)
(238944,1)
(238962,1)
(238980,1)
(238998,1)
(239016,1)
(239034,1)
(239052,1)
(239070,1)
(239088,1)
(239106,1)
(239124,1)
(239142,1)
(239160,1)
(239178,1)
(239196,1)
(239214,1)
(239232,1)
(239250,1)
(239268,1)
(239286,1)
(239304,1)
(239322,1)
(239340,1)
(239376,1)
(239394,1)
(239412,1)
(239430,1)
(239448,1)
(239466,1)
(239484,1)
(239502,1)
(239520,1)
(239592,1)
(239628,1)
(239646,1)
(239664,1)
(239682,1)
(239700,1)
(239718,1)
(239736,1)
(239754,1)
(239772,1)
(239790,1)
(239808,1)
(239826,1)
(239844,1)
(239862,1)
(239880,1)
(239898,1)
(239916,1)
(239952,1)
(239970,1)
(240006,1)
(240024,1)
(240042,1)
(240060,1)
(240078,1)
(240096,1)
(240114,1)
(240132,1)
(240150,1)
(240168,1)
(240186,1)
(240222,1)
(240240,1)
(240258,1)
(240276,1)
(240294,1)
(240312,1)
(240330,1)
(240348,1)
(240384,1)
(240402,1)
(240420,1)
(240474,1)
(240492,1)
(240510,1)
(240528,1)
(240546,1)
(240564,1)
(240582,1)
(240600,1)
(240618,1)
(240636,1)
(240654,1)
(240672,1)
(240690,1)
(240942,1)
(241014,1)
(241032,1)
(241050,1)
(241068,1)
(241086,1)
(241104,1)
(241122,1)
(241140,1)
(241158,1)
(241176,1)
(241194,1)
(241230,1)
(241248,1)
(241266,1)
(241284,1)
(241302,1)
(241338,1)
(241356,1)
(241374,1)
(241392,1)
(241410,1)
(241428,1)
(241446,1)
(241464,1)
(241500,1)
(241518,1)
(241536,1)
(241554,1)
(241572,1)
(241590,1)
(241608,1)
(241626,1)
(241644,1)
(241662,1)
(241680,1)
(241698,1)
(241716,1)
(241734,1)
(241752,1)
(241788,1)
(241806,1)
(241824,1)
(241842,1)
(241860,1)
(241878,1)
(241896,1)
(241914,1)
(241932,1)
(241950,1)
(241968,1)
(241986,1)
(242004,1)
(242022,1)
(242040,1)
(242058,1)
(242076,1)
(242094,1)
(242112,1)
(242130,1)
(242148,1)
(242166,1)
(242184,1)
(242202,1)
(242220,1)
(242238,1)
(242256,1)
(242274,1)
(242292,1)
(242310,1)
(242346,1)
(242364,1)
(242382,1)
(242400,1)
(242418,1)
(242436,1)
(242454,1)
(242472,1)
(242490,1)
(242508,1)
(242526,1)
(242544,1)
(242562,1)
(242580,1)
(242598,1)
(242616,1)
(242634,1)
(242652,1)
(242670,1)
(242688,1)
(242706,1)
(242724,1)
(242742,1)
(242760,1)
(242796,1)
(242814,1)
(242832,1)
(242850,1)
(242868,1)
(242886,1)
(242904,1)
(242922,1)
(242940,1)
(242958,1)
(242976,1)
(242994,1)
(243012,1)
(243030,1)
(243048,1)
(243066,1)
(243084,1)
(243102,1)
(243120,1)
(243138,1)
(243156,1)
(243174,1)
(243192,1)
(243228,1)
(243246,1)
(243264,1)
(243282,1)
(243300,1)
(243318,1)
(243336,1)
(243354,1)
(243372,1)
(243390,1)
(243408,1)
(243426,1)
(243444,1)
(243462,1)
(243480,1)
(243498,1)
(243516,1)
(237829,1)
(237847,1)
(237883,1)
(237901,1)
(237919,1)
(237955,1)
(237973,1)
(237991,1)
(238009,1)
(238045,1)
(238063,1)
(238081,1)
(238099,1)
(238117,1)
(238135,1)
(238153,1)
(238225,1)
(238243,1)
(238261,1)
(238279,1)
(238315,1)
(238333,1)
(238351,1)
(238369,1)
(238387,1)
(238423,1)
(238459,1)
(238513,1)
(238531,1)
(238567,1)
(238585,1)
(238621,1)
(238639,1)
(238657,1)
(238675,1)
(238693,1)
(238711,1)
(238765,1)
(238837,1)
(238855,1)
(238873,1)
(238909,1)
(238927,1)
(238945,1)
(238963,1)
(238981,1)
(238999,1)
(239017,1)
(239035,1)
(239053,1)
(239071,1)
(239089,1)
(239107,1)
(239125,1)
(239143,1)
(239161,1)
(239179,1)
(239197,1)
(239215,1)
(239233,1)
(239251,1)
(239269,1)
(239287,1)
(239305,1)
(239323,1)
(239341,1)
(239359,1)
(239377,1)
(239395,1)
(239449,1)
(239467,1)
(239485,1)
(239503,1)
(239521,1)
(239593,1)
(239611,1)
(239629,1)
(239647,1)
(239665,1)
(239683,1)
(239701,1)
(239719,1)
(239737,1)
(239755,1)
(239773,1)
(239791,1)
(239809,1)
(239827,1)
(239845,1)
(239863,1)
(239881,1)
(239899,1)
(239917,1)
(239935,1)
(239953,1)
(239971,1)
(239989,1)
(240007,1)
(240025,1)
(240043,1)
(240061,1)
(240079,1)
(240097,1)
(240115,1)
(240133,1)
(240151,1)
(240169,1)
(240187,1)
(240223,1)
(240259,1)
(240277,1)
(240295,1)
(240313,1)
(240331,1)
(240349,1)
(240367,1)
(240385,1)
(240403,1)
(240421,1)
(240439,1)
(240457,1)
(240475,1)
(240493,1)
(240511,1)
(240529,1)
(240547,1)
(240565,1)
(240583,1)
(240601,1)
(240619,1)
(240637,1)
(240655,1)
(240673,1)
(240691,1)
(240853,1)
(240943,1)
(240961,1)
(240979,1)
(240997,1)
(241015,1)
(241033,1)
(241051,1)
(241069,1)
(241087,1)
(241105,1)
(241123,1)
(241141,1)
(241159,1)
(241177,1)
(241195,1)
(241231,1)
(241249,1)
(241267,1)
(241285,1)
(241303,1)
(241339,1)
(241357,1)
(241375,1)
(241393,1)
(241411,1)
(241429,1)
(241447,1)
(241465,1)
(241483,1)
(241501,1)
(241519,1)
(241537,1)
(241555,1)
(241573,1)
(241591,1)
(241609,1)
(241627,1)
(241645,1)
(241663,1)
(241681,1)
(241699,1)
(241717,1)
(241735,1)
(241753,1)
(241789,1)
(241807,1)
(241825,1)
(241843,1)
(241861,1)
(241879,1)
(241897,1)
(241915,1)
(241933,1)
(241951,1)
(241969,1)
(241987,1)
(242005,1)
(242023,1)
(242041,1)
(242059,1)
(242077,1)
(242095,1)
(242113,1)
(242131,1)
(242149,1)
(242167,1)
(242185,1)
(242203,1)
(242221,1)
(242239,1)
(242257,1)
(242275,1)
(242293,1)
(242311,1)
(242347,1)
(242365,1)
(242383,1)
(242401,1)
(242419,1)
(242437,1)
(242455,1)
(242473,1)
(242491,1)
(242509,1)
(242527,1)
(242545,1)
(242563,1)
(242581,1)
(242599,1)
(242617,1)
(242635,1)
(242653,1)
(242671,1)
(242689,1)
(242707,1)
(242725,1)
(242743,1)
(242761,1)
(242797,1)
(242815,1)
(242833,1)
(242851,1)
(242869,1)
(242887,1)
(242905,1)
(242923,1)
(242941,1)
(242959,1)
(242977,1)
(242995,1)
(243013,1)
(243031,1)
(243049,1)
(243067,1)
(243085,1)
(243103,1)
(243121,1)
(243139,1)
(243157,1)
(243175,1)
(243193,1)
(243211,1)
(243229,1)
(243247,1)
(243265,1)
(243283,1)
(243301,1)
(243337,1)
(243355,1)
(243373,1)
(243391,1)
(243409,1)
(243427,1)
(243445,1)
(243463,1)
(243481,1)
(243499,1)
(243517,1)
(237812,1)
(237830,1)
(237848,1)
(237866,1)
(237884,1)
(237920,1)
(237956,1)
(237974,1)
(237992,1)
(238010,1)
(238028,1)
(238046,1)
(238064,1)
(238082,1)
(238100,1)
(238118,1)
(238136,1)
(238154,1)
(238172,1)
(238190,1)
(238226,1)
(238244,1)
(238262,1)
(238280,1)
(238298,1)
(238316,1)
(238334,1)
(238352,1)
(238370,1)
(238388,1)
(238406,1)
(238424,1)
(238460,1)
(238478,1)
(238514,1)
(238532,1)
(238568,1)
(238586,1)
(238604,1)
(238622,1)
(238640,1)
(238658,1)
(238676,1)
(238694,1)
(238712,1)
(238730,1)
(238766,1)
(238838,1)
(238856,1)
(238874,1)
(238892,1)
(238910,1)
(238928,1)
(238946,1)
(238964,1)
(238982,1)
(239000,1)
(239018,1)
(239036,1)
(239054,1)
(239072,1)
(239090,1)
(239108,1)
(239126,1)
(239162,1)
(239180,1)
(239216,1)
(239234,1)
(239252,1)
(239270,1)
(239288,1)
(239306,1)
(239324,1)
(239342,1)
(239378,1)
(239396,1)
(239432,1)
(239450,1)
(239468,1)
(239486,1)
(239504,1)
(239522,1)
(239594,1)
(239612,1)
(239630,1)
(239648,1)
(239684,1)
(239702,1)
(239720,1)
(239738,1)
(239756,1)
(239774,1)
(239792,1)
(239810,1)
(239828,1)
(239846,1)
(239864,1)
(239882,1)
(239900,1)
(239918,1)
(239936,1)
(239954,1)
(239972,1)
(239990,1)
(240008,1)
(240026,1)
(240044,1)
(240080,1)
(240098,1)
(240116,1)
(240134,1)
(240152,1)
(240170,1)
(240188,1)
(240224,1)
(240260,1)
(240278,1)
(240296,1)
(240314,1)
(240332,1)
(240350,1)
(240368,1)
(240386,1)
(240404,1)
(240422,1)
(240440,1)
(240476,1)
(240494,1)
(240512,1)
(240530,1)
(240548,1)
(240566,1)
(240584,1)
